"filename","issue_severity","line_number","test_id","total_lines_in_file"
"cpython\Lib\test\test_string_literals.py","MEDIUM",184,"B307",250
"cpython\Lib\test\test_string_literals.py","MEDIUM",185,"B307",250
"cpython\Lib\test\test_string_literals.py","MEDIUM",186,"B307",250
"cpython\Lib\test\test_string_literals.py","MEDIUM",187,"B307",250
"cpython\Lib\test\test_string_literals.py","MEDIUM",188,"B307",250
"cpython\Lib\test\test_string_literals.py","MEDIUM",189,"B307",250
"cpython\Lib\test\test_string_literals.py","MEDIUM",192,"B307",250
"cpython\Lib\test\test_string_literals.py","MEDIUM",193,"B307",250
"cpython\Lib\test\test_string_literals.py","MEDIUM",196,"B307",250
"cpython\Lib\test\test_string_literals.py","MEDIUM",197,"B307",250
"cpython\Lib\test\test_string_literals.py","MEDIUM",208,"B307",250
"cpython\Lib\test\test_string_literals.py","MEDIUM",209,"B307",250
"cpython\Lib\test\test_string_literals.py","MEDIUM",210,"B307",250
"cpython\Lib\test\test_strtod.py","LOW",64,"B101",433
"cpython\Lib\test\test_strtod.py","LOW",65,"B101",433
"cpython\Lib\test\test_strtod.py","LOW",119,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",124,"B101",433
"cpython\Lib\test\test_strtod.py","LOW",153,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",187,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",202,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",210,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",211,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",224,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",225,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",226,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",227,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",229,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",230,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",234,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",235,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",236,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",237,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",238,"B311",433
"cpython\Lib\test\test_strtod.py","LOW",249,"B101",433
"cpython\Lib\test\test_struct.py","LOW",246,"B311",860
"cpython\Lib\test\test_subprocess.py","LOW",7,"B404",3710
"cpython\Lib\test\test_subprocess.py","LOW",74,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",113,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",127,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",142,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",157,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",163,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",169,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",176,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",182,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",193,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",201,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",210,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",223,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",233,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",249,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",267,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",289,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",299,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",310,"B603",3710
"cpython\Lib\test\test_subprocess.py","MEDIUM",351,"B604",3710
"cpython\Lib\test\test_subprocess.py","MEDIUM",356,"B604",3710
"cpython\Lib\test\test_subprocess.py","MEDIUM",361,"B604",3710
"cpython\Lib\test\test_subprocess.py","LOW",382,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",482,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",497,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",509,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",517,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",528,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",539,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",548,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",559,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",570,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",583,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",600,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",614,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",636,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",645,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",653,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",662,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",683,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",706,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",733,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",760,"B603",3710
"cpython\Lib\test\test_subprocess.py","MEDIUM",764,"B307",3710
"cpython\Lib\test\test_subprocess.py","LOW",774,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",778,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",785,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",791,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",797,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",802,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",811,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",819,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",827,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",835,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",850,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",870,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",898,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",909,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",922,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",940,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",976,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",995,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1020,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1037,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1046,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1087,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1107,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1141,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1173,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1184,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1190,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1201,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1205,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1208,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1213,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1254,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1291,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1310,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1330,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1388,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1398,"B607",3710
"cpython\Lib\test\test_subprocess.py","LOW",1398,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1413,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1429,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1448,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1472,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1500,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1506,"B607",3710
"cpython\Lib\test\test_subprocess.py","LOW",1506,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1517,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1533,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1616,"B603",3710
"cpython\Lib\test\test_subprocess.py","HIGH",1619,"B602",3710
"cpython\Lib\test\test_subprocess.py","LOW",1625,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1632,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1676,"B607",3710
"cpython\Lib\test\test_subprocess.py","LOW",1676,"B602",3710
"cpython\Lib\test\test_subprocess.py","LOW",1724,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1739,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1754,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1818,"B607",3710
"cpython\Lib\test\test_subprocess.py","LOW",1818,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1827,"B607",3710
"cpython\Lib\test\test_subprocess.py","LOW",1827,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1843,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1877,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1896,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1899,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1904,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1909,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1925,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1943,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1946,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1951,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1956,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1969,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1995,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",1998,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2004,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2010,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2021,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2037,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2066,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2078,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2140,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2147,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2180,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2197,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2217,"B607",3710
"cpython\Lib\test\test_subprocess.py","HIGH",2217,"B602",3710
"cpython\Lib\test\test_subprocess.py","LOW",2227,"B607",3710
"cpython\Lib\test\test_subprocess.py","LOW",2227,"B602",3710
"cpython\Lib\test\test_subprocess.py","LOW",2242,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2261,"B607",3710
"cpython\Lib\test\test_subprocess.py","LOW",2261,"B602",3710
"cpython\Lib\test\test_subprocess.py","LOW",2273,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2296,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2369,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2416,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2449,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2493,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2552,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2581,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2607,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2618,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2631,"B603",3710
"cpython\Lib\test\test_subprocess.py","HIGH",2636,"B602",3710
"cpython\Lib\test\test_subprocess.py","LOW",2642,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2648,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2655,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2661,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2681,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2685,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2732,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2740,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2752,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2781,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2861,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2875,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2892,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2924,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2938,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2944,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2950,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2958,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2969,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",2987,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3012,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3036,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3056,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3150,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3159,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3169,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3184,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3199,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3213,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3233,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3259,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3275,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3289,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3309,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3327,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3331,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3348,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3355,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3366,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3379,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3389,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3395,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3402,"B607",3710
"cpython\Lib\test\test_subprocess.py","HIGH",3402,"B602",3710
"cpython\Lib\test\test_subprocess.py","LOW",3412,"B607",3710
"cpython\Lib\test\test_subprocess.py","LOW",3412,"B602",3710
"cpython\Lib\test\test_subprocess.py","LOW",3423,"B607",3710
"cpython\Lib\test\test_subprocess.py","LOW",3423,"B602",3710
"cpython\Lib\test\test_subprocess.py","LOW",3432,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3438,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3458,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3560,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3629,"B603",3710
"cpython\Lib\test\test_subprocess.py","MEDIUM",3639,"B604",3710
"cpython\Lib\test\test_subprocess.py","MEDIUM",3643,"B604",3710
"cpython\Lib\test\test_subprocess.py","LOW",3658,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3671,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3678,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3687,"B603",3710
"cpython\Lib\test\test_subprocess.py","LOW",3694,"B603",3710
"cpython\Lib\test\test_super.py","MEDIUM",102,"B102",322
"cpython\Lib\test\test_support.py","LOW",8,"B404",688
"cpython\Lib\test\test_support.py","HIGH",320,"B322",688
"cpython\Lib\test\test_support.py","LOW",468,"B603",688
"cpython\Lib\test\test_sys.py","LOW",8,"B404",1476
"cpython\Lib\test\test_sys.py","LOW",292,"B603",1476
"cpython\Lib\test\test_sys.py","LOW",600,"B603",1476
"cpython\Lib\test\test_sys.py","LOW",607,"B603",1476
"cpython\Lib\test\test_sys.py","LOW",613,"B603",1476
"cpython\Lib\test\test_sys.py","LOW",622,"B603",1476
"cpython\Lib\test\test_sys.py","LOW",631,"B603",1476
"cpython\Lib\test\test_sys.py","LOW",644,"B603",1476
"cpython\Lib\test\test_sys.py","LOW",663,"B607",1476
"cpython\Lib\test\test_sys.py","LOW",663,"B603",1476
"cpython\Lib\test\test_sys.py","LOW",707,"B603",1476
"cpython\Lib\test\test_sys.py","LOW",904,"B603",1476
"cpython\Lib\test\test_sys.py","LOW",946,"B603",1476
"cpython\Lib\test\test_sys_setprofile.py","LOW",122,"B110",419
"cpython\Lib\test\test_sys_setprofile.py","LOW",131,"B110",419
"cpython\Lib\test\test_sys_setprofile.py","LOW",156,"B110",419
"cpython\Lib\test\test_sys_setprofile.py","LOW",303,"B110",419
"cpython\Lib\test\test_sys_setprofile.py","LOW",391,"B110",419
"cpython\Lib\test\test_sys_settrace.py","LOW",164,"B110",1581
"cpython\Lib\test\test_sys_settrace.py","LOW",368,"B101",1581
"cpython\Lib\test\test_sys_settrace.py","LOW",376,"B101",1581
"cpython\Lib\test\test_sys_settrace.py","MEDIUM",468,"B102",1581
"cpython\Lib\test\test_sys_settrace.py","LOW",493,"B110",1581
"cpython\Lib\test\test_sys_settrace.py","LOW",600,"B110",1581
"cpython\Lib\test\test_sys_settrace.py","MEDIUM",1519,"B102",1581
"cpython\Lib\test\test_sys_settrace.py","MEDIUM",1546,"B102",1581
"cpython\Lib\test\test_sysconfig.py","LOW",4,"B404",421
"cpython\Lib\test\test_sysconfig.py","LOW",288,"B603",421
"cpython\Lib\test\test_sysconfig.py","LOW",307,"B603",421
"cpython\Lib\test\test_tarfile.py","LOW",390,"B311",2757
"cpython\Lib\test\test_tarfile.py","LOW",1480,"B101",2757
"cpython\Lib\test\test_tarfile.py","LOW",2511,"B110",2757
"cpython\Lib\test\test_tarfile.py","LOW",2532,"B110",2757
"cpython\Lib\test\test_tcl.py","LOW",3,"B404",764
"cpython\Lib\test\test_tcl.py","LOW",224,"B110",764
"cpython\Lib\test\test_tcl.py","LOW",249,"B603",764
"cpython\Lib\test\test_telnetlib.py","HIGH",3,"B401",402
"cpython\Lib\test\test_telnetlib.py","HIGH",42,"B312",402
"cpython\Lib\test\test_telnetlib.py","HIGH",46,"B312",402
"cpython\Lib\test\test_telnetlib.py","HIGH",54,"B312",402
"cpython\Lib\test\test_telnetlib.py","HIGH",65,"B312",402
"cpython\Lib\test\test_telnetlib.py","HIGH",72,"B312",402
"cpython\Lib\test\test_telnetlib.py","HIGH",77,"B312",402
"cpython\Lib\test\test_telnetlib.py","HIGH",84,"B312",402
"cpython\Lib\test\test_telnetlib.py","HIGH",115,"B312",402
"cpython\Lib\test\test_telnetlib.py","LOW",167,"B101",402
"cpython\Lib\test\test_tempfile.py","LOW",481,"B606",1506
"cpython\Lib\test\test_tempfile.py","MEDIUM",799,"B306",1506
"cpython\Lib\test\test_thread.py","LOW",52,"B311",268
"cpython\Lib\test\test_thread.py","LOW",202,"B311",268
"cpython\Lib\test\test_threading.py","LOW",19,"B404",1484
"cpython\Lib\test\test_threading.py","LOW",55,"B311",1484
"cpython\Lib\test\test_threading.py","LOW",1130,"B603",1484
"cpython\Lib\test\test_time.py","LOW",724,"B403",1046
"cpython\Lib\test\test_time.py","MEDIUM",728,"B301",1046
"cpython\Lib\test\test_tokenize.py","MEDIUM",987,"B307",1648
"cpython\Lib\test\test_tokenize.py","MEDIUM",991,"B307",1648
"cpython\Lib\test\test_tools\test_pathfix.py","LOW",2,"B404",132
"cpython\Lib\test\test_tools\test_pathfix.py","LOW",35,"B603",132
"cpython\Lib\test\test_tools\test_pindent.py","LOW",6,"B404",340
"cpython\Lib\test\test_tools\test_pindent.py","LOW",25,"B603",340
"cpython\Lib\test\test_traceback.py","LOW",113,"B404",1205
"cpython\Lib\test\test_traceback.py","LOW",118,"B603",1205
"cpython\Lib\test\test_traceback.py","LOW",134,"B603",1205
"cpython\Lib\test\test_traceback.py","MEDIUM",666,"B102",1205
"cpython\Lib\test\test_tuple.py","LOW",5,"B403",486
"cpython\Lib\test\test_tuple.py","LOW",251,"B101",486
"cpython\Lib\test\test_tuple.py","MEDIUM",353,"B301",486
"cpython\Lib\test\test_tuple.py","MEDIUM",357,"B301",486
"cpython\Lib\test\test_tuple.py","MEDIUM",367,"B301",486
"cpython\Lib\test\test_tuple.py","MEDIUM",371,"B301",486
"cpython\Lib\test\test_turtle.py","LOW",1,"B403",453
"cpython\Lib\test\test_turtle.py","MEDIUM",175,"B301",453
"cpython\Lib\test\test_type_comments.py","LOW",340,"B101",421
"cpython\Lib\test\test_type_comments.py","LOW",347,"B101",421
"cpython\Lib\test\test_types.py","LOW",7,"B403",1809
"cpython\Lib\test\test_types.py","LOW",219,"B101",1809
"cpython\Lib\test\test_types.py","LOW",220,"B101",1809
"cpython\Lib\test\test_types.py","LOW",665,"B101",1809
"cpython\Lib\test\test_types.py","LOW",666,"B101",1809
"cpython\Lib\test\test_types.py","LOW",674,"B101",1809
"cpython\Lib\test\test_types.py","LOW",675,"B101",1809
"cpython\Lib\test\test_types.py","LOW",681,"B101",1809
"cpython\Lib\test\test_types.py","LOW",684,"B101",1809
"cpython\Lib\test\test_types.py","LOW",685,"B101",1809
"cpython\Lib\test\test_types.py","LOW",689,"B101",1809
"cpython\Lib\test\test_types.py","LOW",696,"B101",1809
"cpython\Lib\test\test_types.py","LOW",700,"B101",1809
"cpython\Lib\test\test_types.py","LOW",703,"B101",1809
"cpython\Lib\test\test_types.py","LOW",706,"B101",1809
"cpython\Lib\test\test_types.py","LOW",707,"B101",1809
"cpython\Lib\test\test_types.py","LOW",708,"B101",1809
"cpython\Lib\test\test_types.py","LOW",709,"B101",1809
"cpython\Lib\test\test_types.py","LOW",710,"B101",1809
"cpython\Lib\test\test_types.py","LOW",713,"B101",1809
"cpython\Lib\test\test_types.py","LOW",714,"B101",1809
"cpython\Lib\test\test_types.py","MEDIUM",1474,"B301",1809
